layers00002;2;ldp;Write CreateBehindLayer
layers00003;2;bergers;Write UpfrontLayer
layers00004;2;bergers;Write BehindLayer
layers00005;2;bergers;Write MoveLayer
layers00006;2;bergers;Write SizeLayer
layers00007;2;bergers;Write ScrollLayer
layers00008;2;bergers;Write BeginUpdate
layers00009;2;bergers;Write EndUpdate
layers00010;2;bergers;Write DeleteLayer
layers00011;2;ldp;Write LockLayer
layers00012;2;ldp;Write UnlockLayer
layers00013;2;bergers;Write LockLayers
layers00014;2;bergers;Write UnlockLayers
layers00015;2;ldp;Write LockLayerInfo
layers00016;2;bergers;Write SwapBitsRastPortClipRect
layers00017;2;ldp;Write WhichLayer
layers00018;2;ldp;Write UnlockLayerInfo
layers00019;2;ldp;Write NewLayerInfo
layers00020;2;ldp;Write DisposeLayerInfo
layers00021;2;ldp;Write FattenLayerInfo
layers00022;2;ldp;Write ThinLayerInfo
layers00023;2;bergers;Write MoveLayerInFrontOf
layers00024;2;bergers;Write InstallClipRegion
layers00025;2;bergers;Write MoveSizeLayer
layers00026;2;bergers;Write CreateUpfrontHookLayer
layers00027;2;bergers;Write CreateBehindHookLayer
layers00028;2;ldp;Write InstallLayerHook
layers00029;2;ldp;Write InstallLayerInfoHook
layers00030;2;ldp;Write SortLayerCR
layers00031;2;ldp;Write DoHookClipRects
locale00000;2;iaint;Write CloseCatalog
locale00001;2;iaint;Write CloseLocale
locale00002;2;iaint;Write ConvToLower
locale00003;2;iaint;Write ConvToUpper
locale00004;2;SDuvan,bergers;Write FormatDate
locale00005;2;bergers;Write FormatString
locale00006;2;iaint;Write GetCatalogStr
locale00007;2;iaint;Write GetLocaleStr
locale00008;2;iaint;Write IsAlNum
locale00009;2;iaint;Write IsAlpha
locale00010;2;iaint;Write IsCntrl
locale00011;2;iaint;Write IsDigit
locale00012;2;iaint;Write IsGraph
locale00013;2;iaint;Write IsLower
locale00014;2;iaint;Write IsPrint
locale00015;2;iaint;Write IsPunct
locale00016;2;iaint;Write IsSpace
locale00017;2;iaint;Write IsUpper
locale00018;2;iaint;Write IsXDigit
locale00019;2;bergers;Write OpenCatalogA
locale00020;2;iaint;Write OpenLocale
locale00021;2;iaint;Write ParseDate
locale00022;2;iaint;Write StrConvert
locale00023;2;iaint;Write StrnCmp
lowlevel00000;0;digulla;Write ReadJoyPort
lowlevel00001;2;bergers;Write GetLanguageSelection
lowlevel00002;1;SDuvan;Write GetKey
lowlevel00003;1;SDuvan;Write QueryKeys
lowlevel00004;1;SDuvan;Write AddKBInt
lowlevel00005;1;SDuvan;Write RemKBInt
lowlevel00006;0;digulla;Write SystemControlA
lowlevel00007;0;digulla;Write AddTimerInt
lowlevel00008;0;digulla;Write RemTimerInt
lowlevel00009;0;digulla;Write StopTimerInt
lowlevel00010;0;digulla;Write StartTimerInt
lowlevel00011;0;digulla;Write ElapsedTime
lowlevel00012;2;SDuvan;Write AddVBlankInt
lowlevel00013;2;SDuvan;Write RemVBlankInt
lowlevel00014;0;digulla;Write SetJoyPortAttrsA
mathffp00000;2;bergers;Write SPFix
mathffp00001;2;bergers;Write SPFlt
mathffp00002;2;bergers;Write SPCmp
mathffp00003;2;bergers;Write SPTst
mathffp00004;2;bergers;Write SPAbs
mathffp00005;2;bergers;Write SPNeg
mathffp00006;2;bergers;Write SPAdd
mathffp00007;2;bergers;Write SPSub
mathffp00008;2;bergers;Write SPMul
mathffp00009;2;bergers;Write SPDiv
mathffp00010;2;bergers;Write SPFloor
mathffp00011;2;bergers;Write SPCeil
mathieeedoubbas00000;2;bergers;Write IEEEDPFix
mathieeedoubbas00001;2;bergers;Write IEEEDPFlt
mathieeedoubbas00002;2;bergers;Write IEEEDPCmp
mathieeedoubbas00003;2;bergers;Write IEEEDPTst
mathieeedoubbas00004;2;bergers;Write IEEEDPAbs
mathieeedoubbas00005;2;bergers;Write IEEEDPNeg
mathieeedoubbas00006;2;bergers;Write IEEEDPAdd
mathieeedoubbas00007;1;bergers;Write IEEEDPSub
mathieeedoubbas00008;1;bergers;Write IEEEDPMul
mathieeedoubbas00009;1;bergers;Write IEEEDPDiv
mathieeedoubbas00010;2;bergers;Write IEEEDPFloor
mathieeedoubbas00011;2;bergers;Write IEEEDPCeil
mathieeedoubtrans00000;2;bergers;Write IEEEDPAtan
mathieeedoubtrans00001;2;bergers;Write IEEEDPSin
mathieeedoubtrans00002;2;bergers;Write IEEEDPCos
mathieeedoubtrans00003;1;bergers;Write IEEEDPTan
mathieeedoubtrans00004;2;bergers;Write IEEEDPSincos
mathieeedoubtrans00005;2;bergers;Write IEEEDPSinh
mathieeedoubtrans00006;2;bergers;Write IEEEDPCosh
mathieeedoubtrans00007;2;bergers;Write IEEEDPTanh
mathieeedoubtrans00008;2;bergers;Write IEEEDPExp
mathieeedoubtrans00009;2;bergers;Write IEEEDPLog
mathieeedoubtrans00010;2;bergers;Write IEEEDPPow
mathieeedoubtrans00011;2;bergers;Write IEEEDPSqrt
mathieeedoubtrans00012;2;bergers;Write IEEEDPTieee
mathieeedoubtrans00013;2;bergers;Write IEEEDPFieee
mathieeedoubtrans00014;2;bergers;Write IEEEDPAsin
mathieeedoubtrans00015;2;bergers;Write IEEEDPAcos
mathieeedoubtrans00016;2;bergers;Write IEEEDPLog
mathieeesingbas00000;2;bergers;Write IEEESPFix
mathieeesingbas00001;2;bergers;Write IEEESPFlt
mathieeesingbas00002;2;bergers;Write IEEESPCmp
mathieeesingbas00003;2;bergers;Write IEEESPTst
mathieeesingbas00004;2;bergers;Write IEEESPAbs
mathieeesingbas00005;2;bergers;Write IEEESPNeg
mathieeesingbas00006;2;bergers;Write IEEESPAdd
mathieeesingbas00007;2;bergers;Write IEEESPSub
mathieeesingbas00008;2;bergers;Write IEEESPMul
mathieeesingbas00009;2;bergers;Write IEEESPDiv
mathieeesingbas00010;2;bergers;Write IEEESPFloor
mathieeesingbas00011;2;bergers;Write IEEESPCeil
mathieeesingtrans00000;2;bergers;Write IEEESPAtan
mathieeesingtrans00001;2;juddc;Write IEEESPSin
mathieeesingtrans00002;2;juddc;Write IEEESPCos
mathieeesingtrans00003;2;juddc;Write IEEESPTan
mathieeesingtrans00004;2;juddc;Write IEEESPSincos
mathieeesingtrans00005;2;bergers;Write IEEESPSinh
mathieeesingtrans00006;2;bergers;Write IEEESPCosh
mathieeesingtrans00007;2;bergers;Write IEEESPTanh
mathieeesingtrans00008;2;bergers;Write IEEESPExp
mathieeesingtrans00009;2;bergers;Write IEEESPLog
mathieeesingtrans00010;2;bergers;Write IEEESPPow
mathieeesingtrans00011;2;bergers;Write IEEESPSqrt
mathieeesingtrans00012;2;bergers;Write IEEESPTieee
mathieeesingtrans00013;2;bergers;Write IEEESPFieee
mathieeesingtrans00014;2;bergers;Write IEEESPAsin
mathieeesingtrans00015;2;bergers;Write IEEESPAcos
mathieeesingtrans00016;2;bergers;Write IEEESPLog
mathtrans00000;2;bergers;Write SPAtan
mathtrans00001;2;bergers;Write SPSin
mathtrans00002;2;bergers;Write SPCos
mathtrans00003;2;bergers;Write SPTan
mathtrans00004;2;bergers;Write SPSincos
mathtrans00005;2;bergers;Write SPSinh
mathtrans00006;2;bergers;Write SPCosh
mathtrans00007;2;bergers;Write SPTanh
mathtrans00008;2;bergers;Write SPExp
mathtrans00009;2;bergers;Write SPLog
mathtrans00010;2;bergers;Write SPPow
mathtrans00011;2;bergers;Write SPSqrt
mathtrans00012;2;bergers;Write SPTieee
mathtrans00013;2;bergers;Write SPFieee
mathtrans00014;2;bergers;Write SPAsin
mathtrans00015;2;bergers;Write SPAcos
mathtrans00016;2;bergers;Write SPLog
misc00000;2;SDuvan;Write AllocMiscResource
misc00001;2;SDuvan;Write FreeMiscResource
multiview00000;1;stegerg;Write MultiView
nonvolatile00000;2;SDuvan;Write GetCopyNV
nonvolatile00001;2;SDuvan;Write FreeNVData
nonvolatile00002;2;SDuvan;Write StoreNV
nonvolatile00003;2;SDuvan;Write DeleteNV
nonvolatile00004;2;SDuvan;Write GetNVInfo
nonvolatile00005;2;SDuvan;Write GetNVList
nonvolatile00006;2;SDuvan;Write SetNVProtection
potgo00000;0;digulla;Write AllocPotBits
potgo00001;0;digulla;Write FreePotBits
potgo00002;0;digulla;Write WritePotgo
prefs00000;2;stegerg;Write Locale prefs program
prefs00001;1;petah;Write Font prefs program
prefs00002;1;stegerg;Write Input prefs program
prefs00003;0;stegerg;Write IControl prefs program
prefs00004;0;stegerg;Write Palette prefs program
prefs00005;0;stegerg;Write Pointer prefs program
prefs00006;0;stegerg;Write Screenmode prefs program
prefs00007;0;stegerg;Write Serial prefs program
prefs00008;0;stegerg;Write Time prefs program
prefs00009;1;holmen;Write WBPattern prefs program
prefs00010;0;stegerg;Write Printer prefs program
ramdrive00000;0;digulla;Write KillRAD
ramdrive00001;0;digulla;Write KillRAD
realtime00000;2;SDuvan;Write LockRealTime
realtime00001;2;SDuvan;Write UnlockRealTime
realtime00002;2;SDuvan;Write CreatePlayerA
realtime00003;2;SDuvan;Write DeletePlayer
realtime00004;2;SDuvan;Write SetPlayerAttrsA
realtime00005;2;SDuvan;Write SetConductorState
realtime00006;2;SDuvan;Write ExternalSync
realtime00007;2;SDuvan;Write NextConductor
realtime00008;2;SDuvan;Write FindConductor
realtime00009;2;SDuvan;Write GetPlayerAttrsA
reqtools00000;2;SDuvan;Write rtAllocRequestA
reqtools00001;2;SDuvan;Write rtFreeRequest
reqtools00002;2;SDuvan;Write rtFreeReqBuffer
reqtools00003;2;stegerg;Write rtChangeReqAttrA
reqtools00004;2;stegerg;Write rtFileRequestA
reqtools00005;2;SDuvan;Write rtFreeFileList
reqtools00006;2;stegerg;Write rtEZRequestA
reqtools00007;2;stegerg;Write rtGetStringA
reqtools00008;2;stegerg;Write rtGetLongA
reqtools00009;2;stegerg;Write rtFontRequestA
reqtools00010;2;stegerg;Write rtPaletteRequestA
reqtools00011;2;stegerg;Write rtReqHandlerA
reqtools00012;2;SDuvan;Write rtSetWaitPointer
reqtools00013;2;stegerg;Write rtGetVScreenSize
reqtools00014;2;SDuvan;Write rtSetReqPosition
reqtools00015;2;SDuvan;Write rtSpread
reqtools00016;2;SDuvan;Write rtScreenToFrontSafely
reqtools00017;2;SDuvan;rtLockPrefs
reqtools00018;2;SDuvan;rtUnlockPrefs
reqtools00019;2;SDuvan;rtCloseWindowSafely
reqtools00020;2;SDuvan;rtLockWindow
reqtools00021;2;SDuvan;rtUnlockWindow
rexxsyslib00000;0;digulla;Write CreateArgstring
rexxsyslib00001;0;digulla;Write DeleteArgstring
rexxsyslib00002;0;digulla;Write LengthArgstring
rexxsyslib00003;0;digulla;Write CreateRexxMsg
rexxsyslib00004;0;digulla;Write DeleteRexxMsg
rexxsyslib00005;0;digulla;Write ClearRexxMsg
rexxsyslib00006;0;digulla;Write FillRexxMsg
rexxsyslib00007;0;digulla;Write IsRexxMsg
rexxsyslib00008;0;digulla;Write LockRexxBase
rexxsyslib00009;0;digulla;Write UnlockRexxBase
timer00000;2;iaint;Write AddTime
timer00001;2;iaint;Write SubTime
timer00002;2;iaint;Write CmpTime
timer00003;0;digulla;Write ReadEClock
timer00004;2;iaint;Write GetSysTime
translator00000;0;digulla;Write Translate
utility00000;2;matthias;Write FindTagItem
utility00001;2;iaint;Write GetTagData
utility00002;2;iaint;Write PackBoolTags
utility00003;2;digulla;Write NextTagItem
utility00004;2;iaint;Write FilterTagChanges
utility00005;2;digulla;Write MapTags
utility00006;2;iaint;Write AllocateTagItems
utility00007;2;iaint;Write CloneTagItems
utility00008;2;iaint;Write FreeTagItems
utility00009;2;iaint;Write RefreshTagItemClones
utility00010;2;iaint;Write TagInArray
utility00011;2;iaint;Write FilterTagItems
utility00012;2;digulla;Write CallHookPkt
utility00013;2;iaint;Write Amiga
utility00014;2;iaint;Write Date
utility00015;2;iaint;Write CheckDate
utility00016;2;iaint;Write SMult
utility00017;2;iaint;Write UMult
utility00018;2;iaint;Write SDivMod
utility00019;2;iaint;Write UDivMod
utility00020;2;matthias;Write Stricmp
utility00021;2;matthias;Write Strnicmp
utility00022;2;iaint;Write ToUpper
utility00023;2;matthias;Write ToLower
utility00024;2;matthias;Write ApplyTagChanges
utility00025;2;iaint;Write SMult
utility00026;2;iaint;Write UMult
utility00027;2;iaint;Write PackStructureTags
utility00028;2;iaint;Write UnpackStructureTags
utility00029;2;iaint;Write AddNamedObject
utility00030;2;iaint;Write AllocNamedObjectA
utility00031;2;iaint;Write AttemptRemNamedObject
utility00032;2;iaint;Write FindNamedObject
utility00033;2;iaint;Write FreeNamedObject
utility00034;2;iaint;Write NamedObjectName
utility00035;2;iaint;Write ReleaseNamedObject
utility00036;2;iaint;Write RemNamedObject
utility00037;2;iaint;Write GetUniqueID
wb00000;1;chodorowski,SDuvan;Write AddAppWindowA
wb00001;1;chodorowski,SDuvan;Write RemoveAppWindow
wb00002;1;chodorowski,SDuvan;Write AddAppIconA
wb00003;1;chodorowski,SDuvan;Write RemoveAppIcon
wb00004;1;chodorowski,SDuvan;Write AddAppMenuItemA
wb00005;1;chodorowski,SDuvan;Write RemoveAppMenuItem
wb00006;0;chodorowski;Write WBInfo
wb00007;1;chodorowski,SDuvan;Write AddAppWindowDropZoneA
wb00008;1;chodorowski,SDuvan;Write RemoveAppWindowDropZone
wb00009;0;chodorowski;Write ChangeWorkbenchSelectionA
wb00010;0;chodorowski;Write OpenWorkbenchObjectA
wb00011;0;chodorowski;Write CloseWorkbenchObjectA
wb00012;0;chodorowski;Write MakeWorkbenchObjectVisibleA
wb00013;0;chodorowski;Write WorkbenchControlA
wb00014;2;chodorowski;Write RegisterWorkbench
wb00015;2;chodorowski;Write UnregisterWorkbench
other00000;2;SDuvan;Write Nonvolatile disk based implementation
other00001;0;sheutlin;Write System/Format
